tag,tray,tray.rep,treatment,block,family,population,uline,dateplanted,shoot,root,survival,daysharvest,leaf_atharvest,height_atharvest,branches_atharvest,datedeathmiss,daysdeath,noddatamiss,totalwhite,totalred,totalnod,contaminated_nfixing_nodules
456,16,16,T,2,HTR25,HTR,60,17-Oct-11,5.6633,1.0947,0,NA,3,NA,NA,0,60,0,2,0,2,0
2244,77,12,T,7,KA27,KA,72,20-Oct-11,4.1997,1.096,0,NA,2,NA,NA,0,25,0,4,0,4,0
2692,93,6,Mix,8,KA24,KA,71,21-Oct-11,6.1,1.1,1,102,5,2NA4,1,0,NA,0,8,8,16,NA
2171,75,3,Mix,6,F218,F2,26,19-Oct-11,5.3983,1.1006,0,NA,3,NA,NA,0,48,0,17,4,21,NA
2252,77,20,T,7,F211,F2,24,20-Oct-11,3.7135,1.1013,0,NA,2,NA,NA,0,39,0,6,0,6,0
2137,74,1,T,6,KA5,KA,64,19-Oct-11,2.5452,1.1031,0,NA,3,NA,NA,0,52,0,9,0,9,0
1344,46,10,Mix,4,AC14,AC,9,18-Oct-11,3.5261,1.1034,0,NA,3,NA,NA,0,29,0,5,0,5,NA
696,25,4,Mix,3,FOR15,FOR,35,18-Oct-11,5.8077,1.1044,0,NA,2,NA,NA,0,53,0,2,2,4,NA
2107,73,3,T,6,FOR11,FOR,34,19-Oct-11,4.5375,1.107,0,NA,2,NA,NA,0,28,0,6,0,6,0
1411,48,13,Mix,4,RBE32,RBE,84,18-Oct-11,9.3187,1.1076,0,NA,2,NA,NA,0,23,0,6,0,6,NA
2727,94,9,Mix,8,RBE45,RBE,89,21-Oct-11,4.4031,1.1102,0,NA,3,NA,NA,0,44,0,11,2,13,NA
675,24,15,Mix,3,WR48,WR,101,18-Oct-11,7.6006,1.113,0,NA,6,NA,NA,0,71,0,5,5,10,NA
2283,78,19,T,7,RBE51,RBE,91,20-Oct-11,3.6483,1.1151,0,NA,4,NA,NA,0,66,0,3,0,3,0
638,23,10,T,2,FOR26,FOR,38,17-Oct-11,3.5762,1.1201,0,NA,2,NA,NA,0,43,0,9,0,9,0
272,10,20,T,1,WR18,WR,95,17-Oct-11,4.1398,1.1244,0,NA,3,NA,NA,0,59,0,6,0,6,0
1253,43,11,T,4,WT30,WT,106,18-Oct-11,4.4549,1.1245,0,NA,4,NA,NA,0,68,0,6,0,6,0
1604,55,18,T,5,FOR19,FOR,37,19-Oct-11,2.8067,1.1248,0,NA,2,NA,NA,0,22,0,9,0,9,0
2595,90,5,T,8,DE7,DE,14,21-Oct-11,3.5284,1.1258,0,NA,2,NA,NA,0,26,0,8,0,8,0
2753,95,21,T,8,HTR30,HTR,61,21-Oct-11,3.5953,1.1278,0,NA,3,NA,NA,0,62,0,3,0,3,0
2133,73,29,T,6,HTR30,HTR,61,19-Oct-11,5.2625,1.1331,0,NA,3,NA,NA,0,60,0,5,0,5,0
2761,95,29,T,8,FOR43,FOR,42,21-Oct-11,3.3774,1.1342,0,NA,3,NA,NA,0,56,0,0,0,0,0
2660,92,6,Mix,8,AC3,AC,3,21-Oct-11,2.3209,1.1376,0,NA,1,NA,NA,0,26,0,1,0,1,NA
117,4,21,T,1,HTR1,HTR,53,17-Oct-11,2.8275,1.1397,0,NA,3,NA,NA,0,51,0,5,0,5,0
1072,37,18,T,3,F219,F2,27,18-Oct-11,3.3435,1.1408,0,NA,4,NA,NA,0,92,0,4,0,4,0
2204,76,4,T,7,DE2,DE,13,20-Oct-11,2.6833,1.1412,0,NA,2,NA,NA,0,41,0,6,0,6,0
2813,97,17,T,8,AC11,AC,6,21-Oct-11,5.0424,1.1427,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1225,42,15,T,4,FOR11,FOR,34,18-Oct-11,5.9732,1.1427,0,NA,2,NA,NA,0,24,0,0,0,0,0
2280,78,16,T,7,RBE25,RBE,82,20-Oct-11,4.1165,1.1471,0,NA,3,NA,NA,0,48,0,6,0,6,0
1341,46,7,Mix,4,WT31,WT,107,18-Oct-11,3.5987,1.1476,0,NA,3,NA,NA,0,40,0,3,1,4,NA
2277,78,13,T,7,RBE34,RBE,85,20-Oct-11,4.591,1.1503,0,NA,4,NA,NA,0,78,0,0,0,0,0
2600,90,10,T,8,FOR11,FOR,34,21-Oct-11,3.6102,1.1508,0,NA,1,NA,NA,0,40,0,5,0,5,0
118,4,22,T,1,AC3,AC,3,17-Oct-11,2.8505,1.1516,0,NA,3,NA,NA,0,46,0,2,0,2,0
1230,42,20,T,4,RBE53,RBE,92,18-Oct-11,4.7405,1.1525,0,NA,5,NA,NA,0,84,0,13,0,13,0
2749,95,17,T,8,WR45,WR,100,21-Oct-11,2.8834,1.1528,0,NA,2,NA,NA,0,23,0,2,0,2,0
360,13,16,Mix,2,F219,F2,27,17-Oct-11,3.0534,1.1533,0,NA,4,NA,NA,0,56,0,3,0,3,NA
2354,80,26,Mix,7,FOR18,FOR,36,20-Oct-11,5.1772,1.1539,0,NA,3,NA,NA,0,35,0,3,0,3,NA
2332,80,4,Mix,7,RBE38,RBE,86,20-Oct-11,5.4554,1.1555,0,NA,2,NA,NA,0,26,0,1,0,1,NA
2146,74,10,T,6,HTD26,HTD,50,19-Oct-11,6.2241,1.1555,0,NA,2,NA,NA,0,36,0,3,0,3,0
678,24,18,Mix,3,WR42,WR,99,18-Oct-11,8.0261,1.156,0,NA,2,NA,NA,0,40,0,5,1,6,NA
655,23,27,T,2,WR18,WR,95,17-Oct-11,6.0185,1.1562,0,NA,2,NA,NA,0,23,0,2,0,2,0
1595,55,9,T,5,HTD2,HTD,43,19-Oct-11,3.0006,1.1575,0,NA,3,NA,NA,0,69,0,12,0,12,0
527,19,9,T,2,KA5,KA,64,17-Oct-11,3.4545,1.1584,0,NA,3,NA,NA,0,69,0,0,0,0,0
269,10,17,T,1,FOR38,FOR,40,17-Oct-11,6.1537,1.1598,0,NA,4,NA,NA,0,62,0,5,0,5,0
2181,75,13,Mix,6,WT34,WT,109,19-Oct-11,6.7185,1.1604,0,NA,3,NA,NA,0,45,0,5,0,5,NA
2594,90,4,T,8,RBE51,RBE,91,21-Oct-11,3.155,1.1625,0,NA,2,NA,NA,0,26,0,8,0,8,0
178,7,4,Mix,1,KA11,KA,67,17-Oct-11,3.8645,1.165,0,NA,2,NA,NA,0,42,0,3,2,5,NA
2281,78,17,T,7,HTR13,HTR,56,20-Oct-11,3.5842,1.1652,0,NA,3,NA,NA,0,45,0,6,2,8,0
2246,77,14,T,7,FOR15,FOR,35,20-Oct-11,7.9199,1.1661,0,NA,4,NA,NA,0,62,0,6,0,6,0
804,28,16,Mix,3,DE2,DE,13,18-Oct-11,5.2087,1.1669,0,NA,2,NA,NA,0,29,0,10,0,10,NA
2121,73,17,T,6,RBE48,RBE,90,19-Oct-11,5.3114,1.1707,0,NA,2,NA,NA,0,50,0,11,3,14,0
2272,78,8,T,7,KA21,KA,70,20-Oct-11,5.2261,1.1709,0,NA,3,NA,NA,0,73,0,6,0,6,0
159,5,31,Mix,1,HTR25,HTR,60,17-Oct-11,2.5659,1.1719,0,NA,3,NA,NA,0,44,0,3,0,3,NA
1247,43,5,T,4,RBE15,RBE,76,18-Oct-11,5.1397,1.1741,0,NA,2,NA,NA,0,22,0,4,0,4,0
1075,37,21,T,3,AC15,AC,10,18-Oct-11,5.5883,1.1751,0,NA,2,NA,NA,0,27,0,6,0,6,0
1676,57,26,Mix,5,RBE53,RBE,92,19-Oct-11,6.0054,1.1797,0,NA,3,NA,NA,0,45,0,6,0,6,NA
2117,73,13,T,6,KA9,KA,66,19-Oct-11,3.3848,1.1808,0,NA,5,NA,NA,1,NA,0,1,0,1,0
676,24,16,Mix,3,FOR19,FOR,37,18-Oct-11,3.2761,1.1856,0,NA,3,NA,NA,0,40,0,6,0,6,NA
80,3,16,Mix,1,AC20,AC,11,17-Oct-11,4.3444,1.1875,0,NA,2,NA,NA,0,30,0,2,0,2,NA
549,19,31,T,2,HTR14,HTR,57,17-Oct-11,3.7786,1.1901,0,NA,3,NA,NA,0,39,0,2,0,2,0
2123,73,19,T,6,FOR39,FOR,41,19-Oct-11,6.2792,1.1908,0,NA,2,NA,NA,0,28,0,7,0,7,0
2151,74,15,T,6,KA17,KA,69,19-Oct-11,6.526,1.1941,0,NA,3,NA,NA,0,41,0,5,0,5,0
2517,87,1,T,7,RBE48,RBE,90,20-Oct-11,7.3999,1.1964,0,NA,3,NA,NA,0,45,0,6,0,6,0
1270,43,28,T,4,HTR25,HTR,60,18-Oct-11,3.7422,1.1987,0,NA,3,NA,NA,0,72,0,10,0,10,0
628,22,14,Mix,2,WT37,WT,111,17-Oct-11,4,1.2,1,96,7,3NA3,1,0,NA,0,3,7,10,NA
2453,83,29,Mix,7,RBE48,RBE,90,20-Oct-11,19.6,1.2,1,102,8,1NA4,1,0,NA,0,7,2,9,NA
2740,95,8,T,8,WT34,WT,109,21-Oct-11,3.0739,1.201,0,NA,2,NA,NA,0,37,0,5,0,5,0
2432,83,8,Mix,7,WT31,WT,107,20-Oct-11,2.6875,1.202,0,NA,2,NA,NA,1,NA,0,0,0,0,NA
2248,77,16,T,7,F217,F2,25,20-Oct-11,4.7966,1.2032,0,NA,2,NA,NA,0,50,0,8,0,8,0
629,23,1,T,2,HTD9,HTD,45,17-Oct-11,2.9591,1.2053,0,NA,3,NA,NA,0,92,0,0,0,0,0
2135,73,31,T,6,KA1,KA,63,19-Oct-11,3.6248,1.2092,0,NA,2,NA,NA,0,28,0,1,0,1,0
1342,46,8,Mix,4,HTD20,HTD,48,18-Oct-11,4.7864,1.2095,0,NA,3,NA,NA,0,46,0,15,0,15,NA
1111,38,25,T,4,DE15,DE,17,18-Oct-11,2.2448,1.211,0,NA,4,NA,NA,0,72,0,0,0,0,0
2233,77,1,T,7,RBE2,RBE,73,20-Oct-11,7.5811,1.2123,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
2730,94,12,Mix,8,RBE32,RBE,84,21-Oct-11,5.0199,1.2126,0,NA,3,NA,NA,0,52,0,0,0,0,NA
2823,97,27,T,8,DU28,DU,22,21-Oct-11,2.7051,1.2131,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1528,52,20,Mix,4,FOR11,FOR,34,18-Oct-11,7.8079,1.2137,0,NA,5,NA,NA,0,71,0,3,5,8,NA
338,12,22,T,2,HTD32,HTD,52,17-Oct-11,7.158,1.2171,0,NA,3,NA,NA,0,41,0,16,0,16,0
1524,52,16,Mix,4,FOR15,FOR,35,18-Oct-11,5.5893,1.2185,0,NA,2,NA,NA,0,41,0,1,5,6,NA
2721,94,3,Mix,8,RBE17,RBE,77,21-Oct-11,12.4425,1.2193,0,NA,2,NA,NA,0,20,0,3,0,3,NA
1517,52,9,Mix,4,AC13,AC,8,18-Oct-11,5.6789,1.2264,0,NA,3,NA,NA,0,50,0,0,0,0,NA
2822,97,26,T,8,DE11,DE,15,21-Oct-11,3.0603,1.2275,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
270,10,18,T,1,RBE15,RBE,76,17-Oct-11,6.9045,1.2319,0,NA,4,NA,NA,0,67,0,2,0,2,0
2605,90,15,T,8,DU26,DU,21,21-Oct-11,2.5361,1.2331,0,NA,2,NA,NA,0,26,0,5,0,5,0
651,23,23,T,2,RBE48,RBE,90,17-Oct-11,6.4997,1.2371,0,NA,2,NA,NA,0,44,0,12,0,12,0
1074,37,20,T,3,RBE51,RBE,91,18-Oct-11,6.4191,1.238,0,NA,3,NA,NA,0,40,0,4,0,4,0
288,11,4,R,1,WR22,WR,96,17-Oct-11,2.8403,1.2391,0,NA,3,NA,NA,0,50,0,3,0,3,NA
2801,97,5,T,8,WR48,WR,101,21-Oct-11,3.4921,1.2393,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1735,59,21,T,5,HTR30,HTR,61,19-Oct-11,5.5451,1.2412,0,NA,4,NA,NA,0,62,0,4,0,4,0
2848,98,20,Mix,8,WT34,WT,109,21-Oct-11,2.8665,1.2414,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
1990,69,14,Mix,6,WR18,WR,95,19-Oct-11,6.4085,1.2457,0,NA,5,NA,NA,0,66,0,12,3,15,NA
2442,83,18,Mix,7,F27,F2,23,20-Oct-11,4.3848,1.2525,0,NA,3,NA,NA,0,41,0,13,1,14,NA
1545,53,5,Mix,5,DE2,DE,13,19-Oct-11,6.9598,1.2533,0,NA,2,NA,NA,0,38,0,4,0,4,NA
711,25,19,Mix,3,HTD26,HTD,50,18-Oct-11,6.6312,1.2544,0,NA,3,NA,NA,0,42,0,7,0,7,NA
337,12,21,T,2,HTR11,HTR,55,17-Oct-11,3.9741,1.2549,0,NA,3,NA,NA,0,54,0,3,0,3,0
2668,92,14,Mix,8,RBE15,RBE,76,21-Oct-11,6.1389,1.2549,0,NA,2,NA,NA,0,35,0,13,1,14,NA
1557,53,17,Mix,5,DU17,DU,20,19-Oct-11,12.2317,1.2553,0,NA,4,NA,NA,0,72,0,9,1,10,NA
1737,59,23,T,5,KA27,KA,72,19-Oct-11,5.2137,1.2578,0,NA,3,NA,NA,0,41,0,7,0,7,0
712,25,20,Mix,3,WR48,WR,101,18-Oct-11,6.9305,1.2583,0,NA,2,NA,NA,0,35,0,2,0,2,NA
1055,37,1,T,3,RBE21,RBE,79,18-Oct-11,NA,1.26,0,NA,4,NA,NA,0,103,0,10,0,10,0
2401,82,9,R,7,KA7,KA,65,20-Oct-11,6.1136,1.2634,0,NA,3,NA,NA,0,50,0,17,0,17,NA
1746,59,32,T,5,FOR28,FOR,39,19-Oct-11,3.6481,1.2657,0,NA,3,NA,NA,0,45,0,27,0,27,0
87,3,23,Mix,1,FOR26,FOR,38,17-Oct-11,4.8853,1.2676,0,NA,5,NA,NA,0,68,0,8,3,11,NA
2172,75,4,Mix,6,FOR19,FOR,37,19-Oct-11,4.9497,1.2684,0,NA,3,NA,NA,0,46,0,2,1,3,NA
2243,77,11,T,7,DU3,DU,18,20-Oct-11,7.4987,1.2684,0,NA,5,NA,NA,0,63,0,12,0,12,0
709,25,17,Mix,3,WR45,WR,100,18-Oct-11,5.7872,1.2708,0,NA,5,NA,NA,0,69,0,1,1,2,NA
1099,38,13,T,3,RBE32,RBE,84,18-Oct-11,7.3223,1.2726,0,NA,4,NA,NA,0,65,0,0,0,0,0
2834,98,6,Mix,8,KA7,KA,65,21-Oct-11,3.5516,1.273,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
498,17,26,Mix,2,DU26,DU,21,17-Oct-11,2.8128,1.2736,0,NA,2,NA,NA,0,30,0,4,0,4,NA
2759,95,27,T,8,RBE34,RBE,85,21-Oct-11,4.329,1.2748,0,NA,3,NA,NA,0,49,0,0,0,0,0
1093,38,7,T,3,WT36,WT,110,18-Oct-11,4.9207,1.2777,0,NA,4,NA,NA,0,71,0,7,3,10,0
1327,45,21,Mix,4,DE2,DE,13,18-Oct-11,7.6701,1.2783,0,NA,4,NA,NA,0,59,0,13,6,19,NA
640,23,12,T,2,DU3,DU,18,17-Oct-11,5.0781,1.2801,0,NA,4,NA,NA,0,47,0,5,0,5,0
426,15,18,Mix,2,RBE23,RBE,80,17-Oct-11,5.2217,1.2801,0,NA,3,NA,NA,0,77,0,0,0,0,NA
442,16,2,T,2,F227,F2,31,17-Oct-11,7.2679,1.2826,0,NA,4,NA,NA,0,54,0,5,0,5,0
1685,58,3,T,5,F27,F2,23,19-Oct-11,6.2157,1.287,0,NA,1,NA,NA,0,28,0,0,0,0,0
3,1,3,T,1,RBE48,RBE,90,17-Oct-11,5.1332,1.2921,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1292,44,18,T,4,KA21,KA,70,18-Oct-11,3.8692,1.2922,0,NA,3,NA,NA,0,64,0,0,0,0,0
1724,59,10,T,5,RBE24,RBE,81,19-Oct-11,2.413,1.2936,0,NA,4,NA,NA,0,46,0,3,0,3,0
139,5,11,Mix,1,RBE15,RBE,76,17-Oct-11,6.5721,1.2936,0,NA,3,NA,NA,0,52,0,0,0,0,NA
2703,93,17,Mix,8,HTR11,HTR,55,21-Oct-11,5.5945,1.2952,0,NA,5,NA,NA,0,61,0,8,9,17,NA
636,23,8,T,2,RBE17,RBE,77,17-Oct-11,4.3868,1.2961,0,NA,3,NA,NA,0,51,0,5,0,5,0
2825,97,29,T,8,RBE27,RBE,83,21-Oct-11,3.0851,1.2998,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
2023,70,15,R,6,F226,F2,30,19-Oct-11,0.5,1.3,0,NA,NA,NA,NA,1,NA,0,2,2,0,NA
2579,89,3,R,8,HTD25,HTD,49,21-Oct-11,0.9,1.3,1,102,NA,1NA2,1,0,NA,0,0,0,0,NA
439,15,31,Mix,2,RBE51,RBE,91,17-Oct-11,2.6,1.3,1,95,5,0NA7,1,0,NA,0,2,2,4,NA
2436,83,12,Mix,7,RBE2,RBE,73,20-Oct-11,2.8,1.3,1,102,5,NA,NA,0,NA,0,3,0,3,NA
944,33,18,Mix,3,HTD26,HTD,50,18-Oct-11,3.35,1.3,1,99,4,1NA4,1,0,NA,0,6,0,6,NA
2380,81,20,R,7,RBE51,RBE,91,20-Oct-11,5.6,1.3,1,102,7,1NA7,1,0,NA,0,5,9,14,NA
1287,44,13,T,4,KA5,KA,64,18-Oct-11,NA,1.3,0,NA,4,NA,NA,0,108,0,NA,NA,NA,0
1693,58,11,T,5,HTD26,HTD,50,19-Oct-11,6.4845,1.3008,0,NA,3,NA,NA,0,71,0,0,0,0,0
540,19,22,T,2,RBE34,RBE,85,17-Oct-11,4.5736,1.3017,0,NA,2,NA,NA,0,41,0,3,0,3,0
2352,80,24,Mix,7,RBE34,RBE,85,20-Oct-11,4.9095,1.3017,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
284,10,32,T,1,HTR25,HTR,60,17-Oct-11,3.4513,1.3036,0,NA,2,NA,NA,0,30,0,2,0,2,0
99,4,3,T,1,F224,F2,29,17-Oct-11,3.6419,1.3037,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
2724,94,6,Mix,8,HTD20,HTD,48,21-Oct-11,2.2689,1.3047,0,NA,2,NA,NA,0,26,0,3,0,3,NA
1221,42,11,T,4,RBE34,RBE,85,18-Oct-11,5.8045,1.3106,0,NA,3,NA,NA,0,36,0,1,0,1,0
2149,74,13,T,6,KA7,KA,65,19-Oct-11,4.9672,1.3117,0,NA,3,NA,NA,0,45,0,10,0,10,0
1934,67,4,T,6,F227,F2,31,19-Oct-11,4.8738,1.3118,0,NA,2,NA,NA,0,35,0,10,0,10,0
2839,98,11,Mix,8,FOR28,FOR,39,21-Oct-11,4.1302,1.3132,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2728,94,10,Mix,8,KA21,KA,70,21-Oct-11,4.9211,1.3143,0,NA,2,NA,NA,0,32,0,5,2,7,NA
1882,64,26,T,6,AC14,AC,9,19-Oct-11,3.4122,1.3154,0,NA,2,NA,NA,0,28,0,6,0,6,0
1714,58,32,T,5,HTR13,HTR,56,19-Oct-11,4.3023,1.3186,0,NA,4,NA,NA,0,71,0,2,0,2,0
910,32,16,T,3,HTD20,HTD,48,18-Oct-11,4.7548,1.3189,0,NA,3,NA,NA,0,28,0,7,0,7,0
2521,87,5,T,7,HTR43,HTR,62,20-Oct-11,6.5553,1.3198,0,NA,3,NA,NA,0,38,0,7,0,7,0
459,16,19,T,2,KA27,KA,72,17-Oct-11,3.7658,1.3213,0,NA,3,NA,NA,0,60,0,7,0,7,0
502,17,30,Mix,2,FOR18,FOR,36,17-Oct-11,3.2123,1.3225,0,NA,2,NA,NA,0,38,0,4,0,4,NA
2134,73,30,T,6,AC3,AC,3,19-Oct-11,3.6174,1.3249,0,NA,2,NA,NA,0,37,0,8,0,8,0
1413,48,15,Mix,4,DU26,DU,21,18-Oct-11,5.8968,1.3263,0,NA,2,NA,NA,0,28,0,7,1,8,NA
1955,67,25,T,6,HTR14,HTR,57,19-Oct-11,5.417,1.3321,0,NA,4,NA,NA,0,54,0,8,0,8,0
191,7,17,Mix,1,KA27,KA,72,17-Oct-11,4.5501,1.3338,0,NA,2,NA,NA,0,24,0,7,0,7,NA
813,28,25,Mix,3,HTR19,HTR,59,18-Oct-11,6.8179,1.3391,0,NA,2,NA,NA,0,25,0,2,0,2,NA
2218,76,18,T,7,DE11,DE,15,20-Oct-11,5.6701,1.3394,0,NA,4,NA,NA,0,62,0,7,0,7,0
1730,59,16,T,5,AC11,AC,6,19-Oct-11,7.212,1.3396,0,NA,3,NA,NA,0,46,0,4,0,4,0
462,16,22,T,2,KA21,KA,70,17-Oct-11,6.1599,1.3403,0,NA,3,NA,NA,0,66,0,0,0,0,0
1876,64,20,T,6,FOR26,FOR,38,19-Oct-11,4.0724,1.3416,0,NA,2,NA,NA,0,28,0,7,0,7,0
2344,80,16,Mix,7,HTD26,HTD,50,20-Oct-11,8.2952,1.3425,0,NA,2,NA,NA,0,45,0,2,3,5,NA
1276,44,2,T,4,FOR26,FOR,38,18-Oct-11,5.6137,1.3431,0,NA,3,NA,NA,0,61,0,8,0,8,0
907,32,13,T,3,DU26,DU,21,18-Oct-11,5.3428,1.3433,0,NA,4,NA,NA,0,89,0,8,0,8,0
166,6,6,Mix,1,HTR14,HTR,57,17-Oct-11,6.7207,1.3447,0,NA,5,NA,NA,0,441,0,7,5,12,NA
1322,45,16,Mix,4,F217,F2,25,18-Oct-11,4.2443,1.3451,0,NA,2,NA,NA,0,22,0,1,0,1,NA
2150,74,14,T,6,DU26,DU,21,19-Oct-11,4.6462,1.3458,0,NA,3,NA,NA,0,45,0,8,0,8,0
1214,42,4,T,4,RBE45,RBE,89,18-Oct-11,3.6873,1.3462,0,NA,3,NA,NA,0,68,0,1,0,1,0
1874,64,18,T,6,AC4,AC,4,19-Oct-11,4.4556,1.3493,0,NA,2,NA,NA,0,37,0,10,0,10,0
116,4,20,T,1,KA1,KA,63,17-Oct-11,5.3718,1.3494,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1420,48,22,Mix,4,HTD2,HTD,43,18-Oct-11,3.3684,1.3504,0,NA,2,NA,NA,0,41,0,9,2,11,NA
121,4,25,T,1,HTD7,HTD,44,17-Oct-11,4.3436,1.3512,0,NA,2,NA,NA,0,31,0,4,0,4,0
153,5,25,Mix,1,WT36,WT,110,17-Oct-11,4.8062,1.3544,0,NA,2,NA,NA,0,30,0,2,0,2,NA
520,19,2,T,2,KA9,KA,66,17-Oct-11,2.617,1.3546,0,NA,4,NA,NA,0,84,0,5,0,5,0
529,19,11,T,2,WR22,WR,96,17-Oct-11,5.1377,1.3556,0,NA,2,NA,NA,0,45,0,8,0,8,0
1313,45,7,Mix,4,F219,F2,27,18-Oct-11,6.1781,1.3557,0,NA,5,NA,NA,0,64,0,9,3,12,NA
1432,49,2,R,4,FOR28,FOR,39,18-Oct-11,4.7889,1.3579,0,NA,2,NA,NA,0,38,0,0,0,0,NA
2688,93,2,Mix,8,HTD2,HTD,43,21-Oct-11,3.751,1.3582,0,NA,2,NA,NA,0,35,0,19,0,19,NA
2796,96,32,R,8,RBE2,RBE,73,21-Oct-11,4.5993,1.3582,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
818,28,30,Mix,3,AC4,AC,4,18-Oct-11,8.0372,1.3589,0,NA,4,NA,NA,0,47,0,7,0,7,NA
1299,44,25,T,4,AC7,AC,5,18-Oct-11,4.7837,1.3592,0,NA,3,NA,NA,0,58,0,4,0,4,0
732,26,8,R,3,FOR26,FOR,38,18-Oct-11,3.2789,1.3596,0,NA,3,NA,NA,1,NA,0,0,0,0,NA
1780,61,2,Mix,5,FOR11,FOR,34,19-Oct-11,5.4081,1.3602,0,NA,3,NA,NA,0,72,0,1,1,2,NA
1433,49,3,R,4,FOR18,FOR,36,18-Oct-11,5.569,1.3613,0,NA,3,NA,NA,0,42,0,0,4,4,NA
631,23,3,T,2,HTR43,HTR,62,17-Oct-11,4.2019,1.3619,0,NA,2,NA,NA,0,30,0,7,0,7,0
1738,59,24,T,5,F211,F2,24,19-Oct-11,4.5829,1.362,0,NA,2,NA,NA,0,37,0,3,0,3,0
1715,59,1,T,5,RBE38,RBE,86,19-Oct-11,5.2019,1.3631,0,NA,2,NA,NA,0,28,0,3,0,3,0
1981,69,5,Mix,6,RBE45,RBE,89,19-Oct-11,3.6769,1.3632,0,NA,2,NA,NA,0,28,0,4,0,4,NA
264,10,12,T,1,RBE32,RBE,84,17-Oct-11,5.856,1.3638,0,NA,3,NA,NA,0,43,0,0,0,0,0
29,1,29,T,1,RBE34,RBE,85,17-Oct-11,4.069,1.3659,0,NA,4,NA,NA,0,44,0,2,0,2,0
1107,38,21,T,4,F224,F2,29,18-Oct-11,5.5582,1.366,0,NA,3,NA,NA,0,38,0,4,0,4,0
2603,90,13,T,8,DU4,DU,19,21-Oct-11,4.6537,1.3672,0,NA,2,NA,NA,0,23,0,5,0,5,0
267,10,15,T,1,AC4,AC,4,17-Oct-11,2.9717,1.3675,0,NA,2,NA,NA,0,53,0,7,0,7,0
2229,76,29,T,7,HTD26,HTD,50,20-Oct-11,4.6956,1.3687,0,NA,5,NA,NA,0,79,0,10,0,10,0
2843,98,15,Mix,8,DU28,DU,22,21-Oct-11,4.9115,1.3695,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
1289,44,15,T,4,KA11,KA,67,18-Oct-11,3.7556,1.3708,0,NA,3,NA,NA,0,50,0,0,0,0,0
2613,90,23,T,8,KA9,KA,66,21-Oct-11,2.5784,1.3711,0,NA,2,NA,NA,0,26,0,9,0,9,0
900,32,6,T,3,WT34,WT,109,18-Oct-11,6.985,1.3724,0,NA,3,NA,NA,0,57,0,7,0,7,0
1297,44,23,T,4,KA16,KA,68,18-Oct-11,6.0905,1.3759,0,NA,2,NA,NA,0,36,0,5,0,5,0
906,32,12,T,3,AC12,AC,7,18-Oct-11,3.2792,1.376,0,NA,2,NA,NA,0,41,0,4,0,4,0
340,12,24,T,2,F219,F2,27,17-Oct-11,3.0877,1.3766,0,NA,3,NA,NA,0,51,0,3,0,3,0
1783,61,5,Mix,5,RBE32,RBE,84,19-Oct-11,4.4202,1.3768,0,NA,4,NA,NA,0,46,0,6,0,6,NA
2758,95,26,T,8,RBE2,RBE,73,21-Oct-11,4.7978,1.3768,0,NA,4,NA,NA,0,52,0,19,0,19,0
1687,58,5,T,5,AC15,AC,10,19-Oct-11,4.4952,1.3777,0,NA,2,NA,NA,0,26,0,4,0,4,0
1862,64,6,T,5,F221,F2,28,19-Oct-11,3.5804,1.3805,0,NA,3,NA,NA,0,68,0,18,0,18,0
920,32,26,T,3,KA16,KA,68,18-Oct-11,4.8816,1.3807,0,NA,3,NA,NA,0,57,0,4,0,4,0
1039,36,17,Mix,3,WT39,WT,112,18-Oct-11,5.0185,1.3809,1,99,9,1NA7,1,0,NA,0,21,26,47,NA
532,19,14,T,2,HTD20,HTD,48,17-Oct-11,4.6213,1.3816,0,NA,2,NA,NA,0,30,0,6,0,6,0
2800,97,4,T,8,FOR28,FOR,39,21-Oct-11,4.2212,1.3835,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1905,65,21,R,6,WT11,WT,103,19-Oct-11,3.8107,1.388,0,NA,2,NA,NA,0,40,0,1,0,1,NA
2266,78,2,T,7,WR42,WR,99,20-Oct-11,5.246,1.3881,0,NA,3,NA,NA,0,49,0,12,0,12,0
322,12,6,T,1,DE2,DE,13,17-Oct-11,3.4905,1.3903,0,NA,3,NA,NA,0,65,0,0,0,0,0
2142,74,6,T,6,AC21,AC,12,19-Oct-11,5.8122,1.3904,0,NA,4,NA,NA,0,41,0,3,0,3,0
